RouteUID,RouteNameZh,Direction,StopSequence,StopUID,StopNameZh
TPE15546,280,0,21,TPE13267,大同國小
TPE15546,280,0,22,TPE58409,民權中山路口
TPE15546,280,0,23,TPE13268,捷運中山國小站
TPE15546,280,0,24,TPE13269,民權吉林路口
TPE15546,280,0,25,TPE13270,捷運行天宮站(松江路)
TPE15546,280,0,26,TPE13271,長春松江路口
TPE15546,280,0,27,TPE13272,捷運松江南京站
TPE15546,280,0,28,TPE13273,長安松江路口
TPE15546,280,0,29,TPE13274,光華商場
TPE15546,280,0,30,TPE13275,捷運忠孝新生站
TPE15546,280,0,31,TPE13276,仁愛新生路口
TPE15546,280,0,32,TPE13277,信義新生路口
TPE15546,280,0,33,TPE13278,金華新生路口
TPE15546,280,0,34,TPE13279,和平新生路口
TPE15546,280,0,35,TPE13280,龍安國小(公務人力發展學院)
TPE15546,280,0,36,TPE13282,臺大綜合體育館
TPE15546,280,0,37,TPE13284,臺大
TPE15546,280,0,38,TPE13286,捷運公館站
TPE15546,280,0,39,TPE13288,師大分部
TPE15546,280,1,1,TPE13290,捷運公館站
TPE15546,280,1,2,TPE13291,臺大
TPE15546,280,1,3,TPE13292,臺大綜合體育館
TPE15546,280,1,4,TPE13293,龍安國小(公務人力發展學院)
TPE15546,280,1,5,TPE13294,金華新生路口
TPE15546,280,1,6,TPE13295,信義新生路口
TPE15546,280,1,7,TPE13296,仁愛新生路口
TPE15546,280,1,8,TPE13297,捷運忠孝新生站
TPE15546,280,1,9,TPE13298,光華商場
TPE15546,280,1,10,TPE13299,長安松江路口
TPE15546,280,1,11,TPE13300,捷運松江南京站
TPE15546,280,1,12,TPE13301,長春松江路口
TPE15546,280,1,13,TPE13302,捷運行天宮站(松江路)
TPE15546,280,1,14,TPE13303,民權松江路口
TPE15546,280,1,15,TPE13304,民權吉林路口
TPE15546,280,1,16,TPE13305,捷運中山國小站
TPE15546,280,1,17,TPE13306,民權中山路口
TPE15546,280,1,18,TPE59630,捷運民權西路站
TPE15546,280,1,19,TPE13307,防癆協會
TPE15546,280,1,20,TPE13308,大同國小
TPE15546,280,1,21,TPE13309,民族承德路口
TPE15546,280,1,22,TPE13310,庫倫街口
TPE15546,280,1,23,TPE13311,明倫高中
TPE15546,280,1,24,TPE13312,劍潭國小
TPE15546,280,1,25,TPE13313,圓山皇宮大廈
TPE15546,280,1,26,TPE13314,捷運劍潭站(北藝中心)
TPE15546,280,1,27,TPE13316,小北街
TPE15546,280,1,28,TPE13318,士林
TPE15546,280,1,29,TPE13320,捷運芝山站一
TPE15546,280,1,30,TPE13322,捷運芝山站(戲曲中心)
TPE15546,280,1,31,TPE13324,德行西路
TPE15546,280,1,32,TPE13326,中山北路口(德行)
TPE15546,280,1,33,TPE13328,石油新村
TPE15546,280,1,34,TPE13330,忠義新城
TPE15546,280,1,35,TPE13332,德行忠誠路口
TPE15546,280,1,36,TPE13334,德行東路
TPE15546,280,1,37,TPE13336,德行芝玉路口
TPE15546,280,1,38,TPE13338,芝山國小
TPE15546,280,1,39,TPE13340,忠孝新村
TPE15546,280,1,40,TPE13342,職能發展學院二
TPE15551,紅30,0,1,TPE16713,故宮博物院(正館)
TPE15551,紅30,0,2,TPE16715,故宮路口
TPE15551,紅30,0,3,TPE16717,中影文化城
TPE15551,紅30,0,4,TPE16719,東吳大學(錢穆故居)
TPE15551,紅30,0,5,TPE16721,梅林新村
TPE15551,紅30,0,6,TPE16723,雙溪公園
TPE15551,紅30,0,7,TPE16725,泰北中學
TPE15551,紅30,0,8,TPE16727,士林官邸(中正)
TPE15551,紅30,0,9,TPE16729,福林國小
TPE15551,紅30,0,10,TPE16731,捷運士林站(中正)
TPE15551,紅30,0,11,TPE16733,士林國中
TPE15551,紅30,0,12,TPE16735,士林區行政中心(中正)
TPE15551,紅30,0,13,TPE16737,天文科學館
TPE15551,紅30,0,14,TPE16739,國立科教館
TPE15551,紅30,0,15,TPE16741,士林高商
TPE15551,紅30,0,16,TPE181374,陽明高中
TPE15551,紅30,0,17,TPE182930,士林監理站
TPE15551,紅30,0,18,TPE181375,兒童新樂園
TPE15551,紅30,0,19,TPE181378,士林高商
TPE15551,紅30,0,20,TPE16743,士林區行政中心(中正)
TPE15551,紅30,0,21,TPE16745,士林區行政中心(基河)
TPE15551,紅30,0,22,TPE16747,公教住宅
TPE15551,紅30,0,23,TPE16749,士林市場(銘傳會館)
TPE15551,紅30,0,24,TPE16753,捷運劍潭站(中山)
TPE15551,紅30,1,1,TPE16751,捷運劍潭站(北藝中心)
TPE15551,紅30,1,2,TPE16755,士林市場(銘傳會館)
TPE15551,紅30,1,3,TPE16757,公教住宅
TPE15551,紅30,1,4,TPE16759,士林區行政中心(基河)
TPE15551,紅30,1,5,TPE181376,陽明高中
TPE15551,紅30,1,6,TPE182931,士林監理站
TPE15551,紅30,1,7,TPE181377,兒童新樂園
TPE15551,紅30,1,8,TPE16761,士林高商
TPE15551,紅30,1,9,TPE181379,士林區行政中心(中正)
TPE15551,紅30,1,10,TPE16767,士林國中
TPE15551,紅30,1,11,TPE16769,捷運士林站(中正)
TPE15551,紅30,1,12,TPE16771,福林國小
TPE15551,紅30,1,13,TPE16773,士林官邸(中正)
TPE15551,紅30,1,14,TPE16775,泰北中學
TPE15551,紅30,1,15,TPE16777,雙溪公園
TPE15551,紅30,1,16,TPE16779,梅林新村
TPE15551,紅30,1,17,TPE16781,東吳大學(錢穆故居)
TPE15551,紅30,1,18,TPE16785,外雙溪(至善)
TPE15551,紅30,1,19,TPE16789,故宮博物院(正館)
TPE15553,304承德,0,1,TPE45304,故宮博物院
TPE15553,304承德,0,2,TPE45305,外雙溪(至善)
TPE15553,304承德,0,3,TPE45306,故宮路口
TPE15553,304承德,0,4,TPE45307,中影文化城
TPE15553,304承德,0,5,TPE45308,東吳大學(錢穆故居)
TPE15553,304承德,0,6,TPE45309,梅林新村
TPE15553,304承德,0,7,TPE45310,雙溪公園
TPE15553,304承德,0,8,TPE45311,泰北中學
TPE15553,304承德,0,9,TPE45312,士林官邸(中正)
TPE15553,304承德,0,10,TPE45313,福林國小
TPE15553,304承德,0,11,TPE45314,捷運士林站(中正)
TPE15553,304承德,0,12,TPE45315,小北街
TPE15553,304承德,0,13,TPE45316,捷運劍潭站(北藝中心)
TPE15553,304承德,0,14,TPE45317,圓山皇宮大廈
TPE15553,304承德,0,15,TPE45318,劍潭國小
TPE15553,304承德,0,16,TPE45319,明倫高中
TPE15553,304承德,0,17,TPE45320,庫倫街口
TPE15553,304承德,0,18,TPE45321,民族承德路口
TPE15553,304承德,0,19,TPE45322,大同國小
TPE15553,304承德,0,20,TPE45323,成淵高中
TPE15553,304承德,0,21,TPE45324,民生西路口
TPE15553,304承德,0,22,TPE45325,臺北車站(承德)
TPE15553,304承德,0,23,TPE45326,捷運北門站
TPE15553,304承德,0,24,TPE45327,中華路北站
TPE15553,304承德,0,25,TPE45328,捷運西門站
TPE15553,304承德,0,26,TPE45330,小南門(和平院區)
TPE15553,304承德,0,27,TPE45331,捷運小南門站
TPE15553,304承德,0,28,TPE45332,中正二分局
TPE15553,304承德,0,29,TPE45333,寧波重慶路口
TPE15553,304承德,0,30,TPE45334,重慶南路三段(中正橋)
TPE15553,304承德,0,31,TPE45335,捷運頂溪站
TPE15553,304承德,0,32,TPE45336,中興街口
TPE15553,304承德,0,33,TPE45337,樂華夜市
TPE15553,304承德,0,34,TPE45338,永和路口
TPE15553,304承德,0,35,TPE45339,永安市場(永貞路)
TPE15553,304承德,0,36,TPE45340,823紀念公園
TPE15553,304承德,0,37,TPE45341,得和路一
TPE15553,304承德,0,38,TPE45342,中興新村
TPE15553,304承德,0,39,TPE45343,中興二村
TPE15553,304承德,0,40,TPE45344,智光商職
TPE15553,304承德,0,41,TPE177273,宜安吉立
TPE15553,304承德,0,42,TPE45345,安平路
TPE15553,304承德,0,43,TPE45346,潭墘
TPE15553,304承德,1,1,TPE45347,823紀念公園
TPE15553,304承德,1,2,TPE45348,永安市場
TPE15553,304承德,1,3,TPE45349,自強街口
TPE15553,304承德,1,4,TPE45350,樂華夜市
TPE15553,304承德,1,5,TPE45352,捷運頂溪站
TPE15553,304承德,1,6,TPE45351,中正橋頭
TPE15553,304承德,1,7,TPE45353,重慶南路三段(中正橋)
TPE15553,304承德,1,8,TPE45354,寧波重慶路口
TPE15553,304承德,1,9,TPE45356,中正二分局
TPE15553,304承德,1,10,TPE45355,臺北法院
TPE15553,304承德,1,11,TPE45358,小南門(和平院區)
TPE15553,304承德,1,12,TPE45359,捷運西門站
TPE15553,304承德,1,13,TPE45360,中華路北站
TPE15553,304承德,1,14,TPE45361,捷運北門站
TPE15553,304承德,1,15,TPE45362,臺北車站(承德)
TPE15553,304承德,1,16,TPE45364,建成公園
TPE15553,304承德,1,17,TPE45365,民生西路口
TPE15553,304承德,1,18,TPE45366,成淵高中
TPE15553,304承德,1,19,TPE45367,防癆協會
TPE15553,304承德,1,20,TPE45368,大同國小
TPE15553,304承德,1,21,TPE45369,民族承德路口
TPE15553,304承德,1,22,TPE45370,庫倫街口
TPE15553,304承德,1,23,TPE45371,明倫高中
TPE15553,304承德,1,24,TPE45372,劍潭國小
TPE15553,304承德,1,25,TPE45373,圓山皇宮大廈
TPE15553,304承德,1,26,TPE45374,捷運劍潭站(北藝中心)
TPE15553,304承德,1,27,TPE45375,小北街
TPE15553,304承德,1,28,TPE45376,捷運士林站(中正)
TPE15553,304承德,1,29,TPE45377,福林國小
TPE15553,304承德,1,30,TPE45378,士林官邸(中正)
TPE15553,304承德,1,31,TPE45379,泰北中學
TPE15553,304承德,1,32,TPE45380,雙溪公園
TPE15553,304承德,1,33,TPE45381,梅林新村
TPE15553,304承德,1,34,TPE45382,東吳大學(錢穆故居)
TPE15553,304承德,1,35,TPE45383,外雙溪(至善)
TPE15553,304承德,1,36,TPE45384,故宮博物院
TPE15553,304承德,0,1,TPE45304,故宮博物院
TPE15553,304承德,0,2,TPE45305,外雙溪(至善)
TPE15553,304承德,0,3,TPE45306,故宮路口
TPE15553,304承德,0,4,TPE45307,中影文化城
TPE15553,304承德,0,5,TPE45308,東吳大學(錢穆故居)
TPE15553,304承德,0,6,TPE45309,梅林新村
TPE15553,304承德,0,7,TPE45310,雙溪公園
TPE15553,304承德,0,8,TPE45311,泰北中學
TPE15553,304承德,0,9,TPE45312,士林官邸(中正)
TPE15553,304承德,0,10,TPE45313,福林國小
TPE15553,304承德,0,11,TPE45314,捷運士林站(中正)
TPE15553,304承德,0,12,TPE45315,小北街
TPE15553,304承德,0,13,TPE45316,捷運劍潭站(北藝中心)
TPE15553,304承德,0,14,TPE45317,圓山皇宮大廈
TPE15553,304承德,0,15,TPE45318,劍潭國小
TPE15553,304承德,0,16,TPE45319,明倫高中
TPE15553,304承德,0,17,TPE45320,庫倫街口
TPE15553,304承德,0,18,TPE45321,民族承德路口
TPE15553,304承德,0,19,TPE45322,大同國小
TPE15553,304承德,0,20,TPE45323,成淵高中
TPE15553,304承德,0,21,TPE45324,民生西路口
TPE15553,304承德,0,22,TPE45325,臺北車站(承德)
TPE15553,304承德,0,23,TPE45326,捷運北門站
TPE15553,304承德,0,24,TPE45327,中華路北站
TPE15553,304承德,0,25,TPE45328,捷運西門站
TPE15553,304承德,0,26,TPE45330,小南門(和平院區)
TPE15553,304承德,0,27,TPE45331,捷運小南門站
TPE15553,304承德,0,28,TPE45332,中正二分局
TPE15553,304承德,0,29,TPE45333,寧波重慶路口
TPE15553,304承德,0,30,TPE45334,重慶南路三段(中正橋)
TPE15553,304承德,0,31,TPE45335,捷運頂溪站
TPE15553,304承德,0,32,TPE45336,中興街口
TPE15553,304承德,0,33,TPE45337,樂華夜市
TPE15553,304承德,0,34,TPE45338,永和路口
TPE15553,304承德,0,35,TPE45339,永安市場(永貞路)
TPE15553,304承德,0,36,TPE45340,823紀念公園
TPE15553,304承德,0,37,TPE45341,得和路一
TPE15553,304承德,0,38,TPE45342,中興新村
TPE15553,304承德,0,39,TPE45343,中興二村
TPE15553,304承德,0,40,TPE45344,智光商職
TPE15553,304承德,0,41,TPE177273,宜安吉立
TPE15553,304承德,0,42,TPE45345,安平路
TPE15553,304承德,0,43,TPE45346,潭墘
TPE15553,304承德,1,1,TPE45347,823紀念公園
TPE15553,304承德,1,2,TPE45348,永安市場
TPE15553,304承德,1,3,TPE45349,自強街口
TPE15553,304承德,1,4,TPE45350,樂華夜市
TPE15553,304承德,1,5,TPE45352,捷運頂溪站
TPE15553,304承德,1,6,TPE45351,中正橋頭
TPE15553,304承德,1,7,TPE45353,重慶南路三段(中正橋)
TPE15553,304承德,1,8,TPE45354,寧波重慶路口
TPE15553,304承德,1,9,TPE45356,中正二分局
TPE15553,304承德,1,10,TPE45355,臺北法院
TPE15553,304承德,1,11,TPE45358,小南門(和平院區)
TPE15553,304承德,1,12,TPE45359,捷運西門站
TPE15553,304承德,1,13,TPE45360,中華路北站
TPE15553,304承德,1,14,TPE45361,捷運北門站
TPE15553,304承德,1,15,TPE45362,臺北車站(承德)
TPE15553,304承德,1,16,TPE45364,建成公園
TPE15553,304承德,1,17,TPE45365,民生西路口
TPE15553,304承德,1,18,TPE45366,成淵高中
TPE15553,304承德,1,19,TPE45367,防癆協會
TPE15553,304承德,1,20,TPE45368,大同國小
TPE15553,304承德,1,21,TPE45369,民族承德路口
TPE15553,304承德,1,22,TPE45370,庫倫街口
TPE15553,304承德,1,23,TPE45371,明倫高中
TPE15553,304承德,1,24,TPE45372,劍潭國小
TPE15553,304承德,1,25,TPE45373,圓山皇宮大廈
TPE15553,304承德,1,26,TPE45374,捷運劍潭站(北藝中心)
TPE15553,304承德,1,27,TPE45375,小北街
TPE15553,304承德,1,28,TPE45376,捷運士林站(中正)
TPE15553,304承德,1,29,TPE45377,福林國小
TPE15553,304承德,1,30,TPE45378,士林官邸(中正)
TPE15553,304承德,1,31,TPE45379,泰北中學
TPE15553,304承德,1,32,TPE45380,雙溪公園
TPE15553,304承德,1,33,TPE45381,梅林新村
TPE15553,304承德,1,34,TPE45382,東吳大學(錢穆故居)
TPE15553,304承德,1,35,TPE45383,外雙溪(至善)
TPE15553,304承德,1,36,TPE45384,故宮博物院
TPE15554,304重慶,0,1,TPE45396,故宮博物院
TPE15554,304重慶,0,2,TPE45397,外雙溪(至善)
TPE15554,304重慶,0,3,TPE45398,故宮路口
TPE15554,304重慶,0,4,TPE45399,中影文化城
TPE15554,304重慶,0,5,TPE45400,東吳大學(錢穆故居)
TPE15554,304重慶,0,6,TPE45401,梅林新村
TPE15554,304重慶,0,7,TPE45402,雙溪公園
TPE15554,304重慶,0,8,TPE45403,泰北中學
TPE15554,304重慶,0,9,TPE45404,士林官邸(中正)
TPE15554,304重慶,0,10,TPE45405,福林國小
TPE15554,304重慶,0,11,TPE45406,捷運士林站(中正)
TPE15554,304重慶,0,12,TPE45407,士林國中
TPE15554,304重慶,0,13,TPE45408,士林區行政中心(中正)
TPE15554,304重慶,0,14,TPE45409,陽明高中
TPE15554,304重慶,0,15,TPE59271,葫東重慶路口
TPE15554,304重慶,0,16,TPE45411,士林簡易庭
TPE15554,304重慶,0,17,TPE45412,啟聰學校
TPE15554,304重慶,0,18,TPE45413,酒泉重慶路口
TPE15554,304重慶,0,19,TPE45414,民族重慶路口
TPE15554,304重慶,0,20,TPE45415,昌吉重慶路口
TPE15554,304重慶,0,21,TPE45416,捷運大橋頭站
TPE15554,304重慶,0,22,TPE45417,涼州重慶路口
TPE15554,304重慶,0,23,TPE45418,民生重慶路口
TPE15554,304重慶,0,24,TPE45419,朝陽公園(鈕釦街)
TPE15554,304重慶,0,25,TPE45420,圓環(重慶)
TPE15554,304重慶,0,26,TPE45421,後車站
TPE15554,304重慶,0,27,TPE45422,捷運北門站
TPE15554,304重慶,0,28,TPE45423,中華路北站
TPE15554,304重慶,0,29,TPE45424,捷運西門站
TPE15554,304重慶,0,30,TPE45426,小南門(和平院區)
TPE15554,304重慶,0,31,TPE45427,捷運小南門站
TPE15554,304重慶,0,32,TPE45428,中正二分局
TPE15554,304重慶,0,33,TPE45429,寧波重慶路口
TPE15554,304重慶,0,34,TPE45430,重慶南路三段(中正橋)
TPE15554,304重慶,0,35,TPE45431,捷運頂溪站
TPE15554,304重慶,0,36,TPE45432,中興街口
TPE15554,304重慶,0,37,TPE45433,樂華夜市
TPE15554,304重慶,0,38,TPE45434,永和路口
TPE15554,304重慶,0,39,TPE45435,永安市場(永貞路)
TPE15554,304重慶,0,40,TPE45436,823紀念公園
TPE15554,304重慶,0,41,TPE45437,得和路一
TPE15554,304重慶,0,42,TPE45438,中興新村
TPE15554,304重慶,0,43,TPE45439,中興二村
TPE15554,304重慶,0,44,TPE45440,智光商職
TPE15554,304重慶,0,45,TPE177274,宜安吉立
TPE15554,304重慶,0,46,TPE45441,安平路
TPE15554,304重慶,0,47,TPE45442,潭墘
TPE15554,304重慶,1,1,TPE45443,823紀念公園
TPE15554,304重慶,1,2,TPE45444,永安市場
TPE15554,304重慶,1,3,TPE45445,自強街口
TPE15554,304重慶,1,4,TPE45446,樂華夜市
TPE15554,304重慶,1,5,TPE45448,捷運頂溪站
TPE15554,304重慶,1,6,TPE45447,中正橋頭
TPE15554,304重慶,1,7,TPE45449,重慶南路三段(中正橋)
TPE15554,304重慶,1,8,TPE45450,寧波重慶路口
TPE15554,304重慶,1,9,TPE45452,中正二分局
TPE15554,304重慶,1,10,TPE45451,臺北法院
TPE15554,304重慶,1,11,TPE45454,小南門(和平院區)
TPE15554,304重慶,1,12,TPE45455,捷運西門站
TPE15554,304重慶,1,13,TPE45456,中華路北站
TPE15554,304重慶,1,14,TPE143629,捷運北門站
TPE15554,304重慶,1,15,TPE45458,南京西路口(塔城)
TPE15554,304重慶,1,16,TPE45459,延平一站(南京)
TPE15554,304重慶,1,17,TPE45460,圓環(鈕釦街)
TPE15554,304重慶,1,18,TPE45461,民生重慶路口
TPE15554,304重慶,1,19,TPE45462,涼州重慶路口
TPE15554,304重慶,1,20,TPE45463,捷運大橋頭站
TPE15554,304重慶,1,21,TPE45464,昌吉重慶路口
TPE15554,304重慶,1,22,TPE45465,民族重慶路口
TPE15554,304重慶,1,23,TPE45466,酒泉重慶路口
TPE15554,304重慶,1,24,TPE45467,啟聰學校
TPE15554,304重慶,1,25,TPE45468,士林簡易庭
TPE15554,304重慶,1,26,TPE45469,葫東重慶路口
TPE15554,304重慶,1,27,TPE45470,陽明高中
TPE15554,304重慶,1,28,TPE45471,士林區行政中心(中正)
TPE15554,304重慶,1,29,TPE45472,士林國中
TPE15554,304重慶,1,30,TPE45473,捷運士林站(中正)
TPE15554,304重慶,1,31,TPE45474,福林國小
TPE15554,304重慶,1,32,TPE45475,士林官邸(中正)
TPE15554,304重慶,1,33,TPE45476,泰北中學
TPE15554,304重慶,1,34,TPE45477,雙溪公園
TPE15554,304重慶,1,35,TPE45478,梅林新村
TPE15554,304重慶,1,36,TPE45479,東吳大學(錢穆故居)
TPE15554,304重慶,1,37,TPE45480,外雙溪(至善)
TPE15554,304重慶,1,38,TPE45481,故宮博物院
TPE15561,214,0,1,TPE217613,駕訓中心
TPE15561,214,0,2,TPE30421,中和高中
TPE15561,214,0,3,TPE30422,連城路
TPE15561,214,0,4,TPE30423,連城中正路口
TPE15561,214,0,5,TPE30424,連城錦和路口(暫時裁撤)
TPE15561,214,0,6,TPE30425,台貿一村
TPE15561,214,0,7,TPE30426,中和國稅局
TPE15561,214,0,8,TPE30427,連城景平路(暫時裁撤)
TPE15561,214,0,9,TPE193923,連城中和路口
TPE15561,214,0,10,TPE30429,中和廟口
TPE15561,214,0,11,TPE30430,中和派出所
TPE15561,214,0,12,TPE30431,南山高中
TPE15561,214,0,13,TPE30432,雙和里
TPE15561,214,0,14,TPE30433,華泰新城(宜安路)
TPE15561,214,0,15,TPE30434,宜安路
TPE15561,214,0,16,TPE177271,宜安吉立
TPE15561,214,0,17,TPE30436,中興二村
TPE15561,214,0,18,TPE30437,中興新村
TPE15561,214,0,19,TPE30438,得和路口
TPE15561,214,0,20,TPE30439,永和國小
TPE15561,214,0,21,TPE30440,福和里
TPE15561,214,0,22,TPE30441,福和路
TPE15561,214,0,23,TPE30442,永和區公所(竹林路)
TPE15561,214,0,24,TPE59321,網溪國小一
TPE15561,214,0,25,TPE30443,網溪國小
TPE15561,214,0,26,TPE30445,竹林路口
TPE15561,214,0,27,TPE30446,中正橋頭
TPE15561,214,0,28,TPE30447,重慶南路三段(中正橋)
TPE15561,214,0,29,TPE30448,和平西路一段
TPE15561,214,0,30,TPE30449,南福板溪(南昌公園)
TPE15561,214,0,31,TPE30450,捷運古亭站(和平)
TPE15561,214,0,32,TPE30451,金山潮州街口
TPE15561,214,0,33,TPE30452,公企中心
TPE15561,214,0,34,TPE30453,捷運東門站(金山)
TPE15561,214,0,35,TPE30454,仁愛路二段
TPE15561,214,0,36,TPE30455,金山泰安街口
TPE15561,214,0,37,TPE30456,新生南路一段
TPE15561,214,0,38,TPE30457,捷運忠孝新生站
TPE15561,214,0,39,TPE30458,光華商場
TPE15561,214,0,40,TPE30459,長安松江路口
TPE15561,214,0,41,TPE30460,捷運松江南京站
TPE15561,214,0,42,TPE30461,長春松江路口
TPE15561,214,0,43,TPE59295,捷運行天宮站(松江路)
TPE15561,214,0,44,TPE30462,松江新村
TPE15561,214,0,45,TPE30463,民權建國路口
TPE15561,214,0,46,TPE30464,民權龍江路口
TPE15561,214,0,47,TPE30465,民權復興路口
TPE15561,214,0,48,TPE30466,民權敦化路口
TPE15561,214,0,49,TPE30467,民權東路口
TPE15561,214,0,50,TPE30468,中華航空
TPE15561,214,0,51,TPE30469,民權公園
TPE15561,214,0,52,TPE30470,民權國小
TPE15561,214,0,53,TPE30471,三民國小
TPE15561,214,0,54,TPE30472,民權大橋
TPE15561,214,0,55,TPE30473,時報廣場
TPE15561,214,0,56,TPE30474,三民國中
TPE15561,214,0,57,TPE30475,內湖行政大樓
TPE15561,214,0,58,TPE30476,國防醫學中心
TPE15561,214,0,59,TPE30477,將軍嶺
TPE15561,214,0,60,TPE30478,方濟中學
TPE15561,214,0,61,TPE30479,內湖高中
TPE15561,214,0,62,TPE29475,捷運文德站(碧湖公園)
TPE15561,214,0,63,TPE30480,湖光國宅
TPE15561,214,0,64,TPE30481,西湖圖書館(湖光教會)
TPE15561,214,0,65,TPE30482,捷運港墘站(內湖高工)
TPE15561,214,0,66,TPE58864,麗山國中
TPE15561,214,0,67,TPE30484,麗山街
TPE15561,214,0,68,TPE30485,恕德家商
TPE15561,214,0,69,TPE30486,捷運西湖站
TPE15561,214,0,70,TPE30487,西湖國中
TPE15561,214,0,71,TPE30488,德明財經科技大學(環山)
TPE15561,214,0,72,TPE30489,環山路
TPE15561,214,0,73,TPE30490,麗山新村
TPE15561,214,0,74,TPE30491,麗山高中(環山)
TPE15561,214,0,75,TPE59307,麗山高中(港墘)
TPE15561,214,0,76,TPE30492,港墘
TPE15561,214,1,1,TPE30496,西湖圖書館(湖光教會)
TPE15561,214,1,2,TPE30497,湖光國宅
TPE15561,214,1,3,TPE30498,捷運文德站(碧湖公園)
TPE15561,214,1,4,TPE30499,內湖高中
TPE15561,214,1,5,TPE30500,方濟中學
TPE15561,214,1,6,TPE30501,將軍嶺
TPE15561,214,1,7,TPE30502,國防醫學中心
TPE15561,214,1,8,TPE30503,內湖行政大樓
TPE15561,214,1,9,TPE30504,三民國中
TPE15561,214,1,10,TPE30505,時報廣場
TPE15561,214,1,11,TPE30506,民權大橋
TPE15561,214,1,12,TPE30507,三民國小
TPE15561,214,1,13,TPE30508,民權國小
TPE15561,214,1,14,TPE30509,中華航空
TPE15561,214,1,15,TPE30510,民權敦化路口
TPE15561,214,1,16,TPE30511,民權復興路口
TPE15561,214,1,17,TPE30512,民權龍江路口
TPE15561,214,1,18,TPE30513,民權建國路口
TPE15561,214,1,19,TPE30514,民權松江路口
TPE15561,214,1,20,TPE30515,捷運行天宮站(松江路)
TPE15561,214,1,21,TPE30517,長春松江路口
TPE15561,214,1,22,TPE30518,捷運松江南京站
TPE15561,214,1,23,TPE30519,長安松江路口
TPE15561,214,1,24,TPE30520,光華商場
TPE15561,214,1,25,TPE30521,捷運忠孝新生站
TPE15561,214,1,26,TPE30523,仁愛路二段
TPE15561,214,1,27,TPE30524,捷運東門站(金山)
TPE15561,214,1,28,TPE30525,公企中心
TPE15561,214,1,29,TPE30526,金山潮州街口
TPE15561,214,1,30,TPE30527,捷運古亭站(和平)
TPE15561,214,1,31,TPE30528,南福板溪(南昌公園)
TPE15561,214,1,32,TPE30529,和平西路一段
TPE15561,214,1,33,TPE30530,重慶南路三段(中正橋)
TPE15561,214,1,34,TPE30531,捷運頂溪站
TPE15561,214,1,35,TPE30533,仁愛路
TPE15561,214,1,36,TPE30534,信義路
TPE15561,214,1,37,TPE30535,頂溪國小
TPE15561,214,1,38,TPE30536,文化路
TPE15561,214,1,39,TPE30537,竹林路口
TPE15561,214,1,40,TPE30538,網溪國小
TPE15561,214,1,41,TPE30539,永和區公所(竹林路)
TPE15561,214,1,42,TPE30540,福和路
TPE15561,214,1,43,TPE30541,福和里
TPE15561,214,1,44,TPE30542,永和國小
TPE15561,214,1,45,TPE30543,得和路口
TPE15561,214,1,46,TPE30544,中興新村
TPE15561,214,1,47,TPE30545,中興二村
TPE15561,214,1,48,TPE30546,智光商職
TPE15561,214,1,49,TPE177272,宜安吉立
TPE15561,214,1,50,TPE30547,宜安路
TPE15561,214,1,51,TPE30548,華泰新城(宜安路)
TPE15561,214,1,52,TPE30549,雙和里
TPE15561,214,1,53,TPE30550,南山高中
TPE15561,214,1,54,TPE30551,中和派出所
TPE15561,214,1,55,TPE30552,中和廟口
TPE15561,214,1,56,TPE193924,連城中和路口
TPE15561,214,1,57,TPE30554,連城景平路(暫時裁撤)
TPE15561,214,1,58,TPE30555,中和國稅局
TPE15561,214,1,59,TPE30556,台貿一村
TPE15561,214,1,60,TPE30557,連城錦和路口(暫時裁撤)
TPE15561,214,1,61,TPE30558,連城中正路口
TPE15561,214,1,62,TPE30559,連城路
TPE15561,214,1,63,TPE30560,中和高中
TPE15562,214直,0,1,TPE217615,駕訓中心
TPE15562,214直,0,2,TPE30576,中和高中
TPE15562,214直,0,3,TPE30577,連城路
TPE15562,214直,0,4,TPE30578,連城中正路口
TPE15562,214直,0,5,TPE30579,連城錦和路口(暫時裁撤)
TPE15562,214直,0,6,TPE30580,台貿一村
TPE15562,214直,0,7,TPE30581,中和國稅局
TPE15562,214直,0,8,TPE30582,連城景平路(暫時裁撤)
TPE15562,214直,0,9,TPE193925,連城中和路口
TPE15562,214直,0,10,TPE30584,中和廟口
TPE15562,214直,0,11,TPE30585,中和派出所
TPE15562,214直,0,12,TPE30586,南山高中
TPE15562,214直,0,13,TPE30587,雙和里
TPE15562,214直,0,14,TPE30588,華泰新城
TPE15562,214直,0,15,TPE30589,捷運永安市場站
TPE15562,214直,0,16,TPE30590,永和路口
TPE15562,214直,0,17,TPE194341,自由街口
TPE15562,214直,0,18,TPE30591,自強街口
TPE15562,214直,0,19,TPE30592,樂華夜市
TPE15562,214直,0,20,TPE30593,捷運頂溪站
TPE15562,214直,0,21,TPE30594,中正橋頭
TPE15562,214直,0,22,TPE30595,重慶南路三段(中正橋)
TPE15562,214直,0,23,TPE30596,和平西路一段
TPE15562,214直,0,24,TPE30597,南福板溪(南昌公園)
TPE15562,214直,0,25,TPE30598,捷運古亭站(和平)
TPE15562,214直,0,26,TPE30599,金山潮州街口
TPE15562,214直,0,27,TPE30600,公企中心
TPE15562,214直,0,28,TPE30601,捷運東門站(金山)
TPE15562,214直,0,29,TPE30602,仁愛路二段
TPE15562,214直,0,30,TPE30603,金山泰安街口
